Transaction_ID,Date,Day,Day type,Product,Category,Quantity,Unit_Price,Total_Sales,Event
T5135,4/19/2025,Saturday,weekend,Fish,Meat,4,18,72,Regular Sales
T5136,4/19/2025,Saturday,weekend,Soft Drink,Beverages,10,4,40,Regular Sales
T5137,4/19/2025,Saturday,weekend,Flour,Groceries,6,5,30,Regular Sales
T5138,4/19/2025,Saturday,weekend,Flour,Groceries,3,5,15,Regular Sales
T5139,4/19/2025,Saturday,weekend,Flour,Groceries,6,5,30,Regular Sales
T5140,4/19/2025,Saturday,weekend,Chocolate,Snacks,3,5,15,Regular Sales
T5141,4/19/2025,Saturday,weekend,Tea,Beverages,9,7,63,Regular Sales
T5142,4/19/2025,Saturday,weekend,Sugar,Groceries,6,6,36,Regular Sales
T5143,4/19/2025,Saturday,weekend,Flour,Groceries,13,5,65,Regular Sales
T5144,4/19/2025,Saturday,weekend,Flour,Groceries,7,5,35,Regular Sales
T5145,4/19/2025,Saturday,weekend,Toothpaste,Personal Care,10,5,50,Regular Sales
T5146,4/19/2025,Saturday,weekend,Eggs,Dairy,6,5,30,Regular Sales
T5147,4/19/2025,Saturday,weekend,Tea,Beverages,10,7,70,Regular Sales
T5148,4/19/2025,Saturday,weekend,Muffin,Bakery,4,4,16,Regular Sales
T5149,4/19/2025,Saturday,weekend,Water Bottle,Beverages,4,2,8,Regular Sales
T5150,4/19/2025,Saturday,weekend,Chicken,Meat,4,14,56,Regular Sales
T5151,4/19/2025,Saturday,weekend,Water Bottle,Beverages,10,2,20,Regular Sales
T5152,4/19/2025,Saturday,weekend,Soap,Personal Care,13,4,52,Regular Sales
T5153,4/20/2025,Sunday,weekend,Biscuits,Snacks,6,3,18,Easter Weekend
T5154,4/20/2025,Sunday,weekend,Coffee,Beverages,4,10,40,Easter Weekend
T5155,4/20/2025,Sunday,weekend,Soap,Personal Care,9,4,36,Easter Weekend
T5156,4/20/2025,Sunday,weekend,Flour,Groceries,10,5,50,Easter Weekend
T5157,4/20/2025,Sunday,weekend,Detergent,Household,6,10,60,Easter Weekend
T5158,4/20/2025,Sunday,weekend,Chicken,Meat,3,14,42,Easter Weekend
T5159,4/20/2025,Sunday,weekend,Soap,Personal Care,6,4,24,Easter Weekend
T5160,4/20/2025,Sunday,weekend,Bread,Bakery,3,2,6,Easter Weekend
T5161,4/20/2025,Sunday,weekend,Chips,Snacks,10,4,40,Easter Weekend
T5162,4/20/2025,Sunday,weekend,Tea,Beverages,4,7,28,Easter Weekend
T5163,4/20/2025,Sunday,weekend,Chips,Snacks,3,4,12,Easter Weekend
T5164,4/20/2025,Sunday,weekend,Face Wash,Personal Care,1,9,9,Easter Weekend
T5165,4/20/2025,Sunday,weekend,Bananas,Fruits,13,2,26,Easter Weekend
T5166,4/20/2025,Sunday,weekend,Cooking Oil,Groceries,7,12,84,Easter Weekend
T5167,4/20/2025,Sunday,weekend,Popcorn,Snacks,3,4,12,Easter Weekend
T5168,4/20/2025,Sunday,weekend,Fish,Meat,3,18,54,Easter Weekend
T5169,4/20/2025,Sunday,weekend,Chips,Snacks,9,4,36,Easter Weekend
T5170,4/20/2025,Sunday,weekend,Water Bottle,Beverages,10,2,20,Easter Weekend
T5171,4/20/2025,Sunday,weekend,Cooking Oil,Groceries,3,12,36,Easter Weekend
T5172,4/20/2025,Sunday,weekend,Milk,Dairy,10,3,30,Easter Weekend
T5173,4/20/2025,Sunday,weekend,Butter,Dairy,9,4,36,Easter Weekend
T5174,4/20/2025,Sunday,weekend,Soft Drink,Beverages,15,4,60,Easter Weekend
T5175,4/20/2025,Sunday,weekend,Oranges,Fruits,1,4,4,Easter Weekend
T5176,4/20/2025,Sunday,weekend,Tea,Beverages,4,7,28,Easter Weekend
T5177,4/20/2025,Sunday,weekend,Face Wash,Personal Care,15,9,135,Easter Weekend
T5178,4/20/2025,Sunday,weekend,Chocolate,Snacks,7,5,35,Easter Weekend
T5179,4/20/2025,Sunday,weekend,Chicken,Meat,1,14,14,Easter Weekend
T5180,4/20/2025,Sunday,weekend,Toothpaste,Personal Care,15,5,75,Easter Weekend
T5181,4/20/2025,Sunday,weekend,Soft Drink,Beverages,1,4,4,Easter Weekend
T5182,4/20/2025,Sunday,weekend,Dish Wash,Household,6,5,30,Easter Weekend
T5183,4/20/2025,Sunday,weekend,Biscuits,Snacks,6,3,18,Easter Weekend
T5184,4/20/2025,Sunday,weekend,Eggs,Dairy,13,5,65,Easter Weekend
T5185,4/20/2025,Sunday,weekend,Cheese,Dairy,10,6,60,Easter Weekend
T5186,4/20/2025,Sunday,weekend,Cheese,Dairy,15,6,90,Easter Weekend
T5187,4/20/2025,Sunday,weekend,Croissant,Bakery,9,3,27,Easter Weekend
T5188,4/20/2025,Sunday,weekend,Muffin,Bakery,7,4,28,Easter Weekend
T5189,4/20/2025,Sunday,weekend,Biscuits,Snacks,15,3,45,Easter Weekend
T5190,4/20/2025,Sunday,weekend,Soap,Personal Care,15,4,60,Easter Weekend
T5191,4/20/2025,Sunday,weekend,Yogurt,Dairy,7,3,21,Easter Weekend
T5192,4/20/2025,Sunday,weekend,Pasta,Groceries,3,8,24,Easter Weekend
T5193,4/20/2025,Sunday,weekend,Bread,Bakery,6,2,12,Easter Weekend
T5194,4/20/2025,Sunday,weekend,Fish,Meat,13,18,234,Easter Weekend
T5195,4/20/2025,Sunday,weekend,Dish Wash,Household,4,5,20,Easter Weekend
T5196,4/20/2025,Sunday,weekend,Oranges,Fruits,10,4,40,Easter Weekend
T5197,4/20/2025,Sunday,weekend,Coffee,Beverages,1,10,10,Easter Weekend
T5198,4/20/2025,Sunday,weekend,Pasta,Groceries,1,8,8,Easter Weekend
T5199,4/20/2025,Sunday,weekend,Biscuits,Snacks,13,3,39,Easter Weekend
T5200,4/20/2025,Sunday,weekend,Face Wash,Personal Care,12,9,108,Easter Weekend
T5201,4/20/2025,Sunday,weekend,Popcorn,Snacks,3,4,12,Easter Weekend
T5202,4/20/2025,Sunday,weekend,Oranges,Fruits,10,4,40,Easter Weekend
T5203,4/20/2025,Sunday,weekend,Coffee,Beverages,7,10,70,Easter Weekend
T5204,4/20/2025,Sunday,weekend,Eggs,Dairy,9,5,45,Easter Weekend
T5205,4/20/2025,Sunday,weekend,Chocolate,Snacks,9,5,45,Easter Weekend
T5206,4/20/2025,Sunday,weekend,Chips,Snacks,4,4,16,Easter Weekend
T5207,4/20/2025,Sunday,weekend,Milk,Dairy,4,3,12,Easter Weekend
T5208,4/20/2025,Sunday,weekend,Toothpaste,Personal Care,12,5,60,Easter Weekend
T5209,4/20/2025,Sunday,weekend,Cheese,Dairy,7,6,42,Easter Weekend
T5210,4/20/2025,Sunday,weekend,Muffin,Bakery,9,4,36,Easter Weekend
T5211,4/20/2025,Sunday,weekend,Toothpaste,Personal Care,4,5,20,Easter Weekend
T5212,4/20/2025,Sunday,weekend,Popcorn,Snacks,7,4,28,Easter Weekend
T5213,4/20/2025,Sunday,weekend,Milk,Dairy,6,3,18,Easter Weekend
T5214,4/20/2025,Sunday,weekend,Croissant,Bakery,7,3,21,Easter Weekend
T5215,4/20/2025,Sunday,weekend,Butter,Dairy,7,4,28,Easter Weekend
T5216,4/20/2025,Sunday,weekend,Butter,Dairy,1,4,4,Easter Weekend
T5217,4/20/2025,Sunday,weekend,Toothpaste,Personal Care,9,5,45,Easter Weekend
T5218,4/20/2025,Sunday,weekend,Coffee,Beverages,15,10,150,Easter Weekend
T5219,4/20/2025,Sunday,weekend,Popcorn,Snacks,12,4,48,Easter Weekend
T5220,4/20/2025,Sunday,weekend,Pasta,Groceries,9,8,72,Easter Weekend
T5221,4/20/2025,Sunday,weekend,Popcorn,Snacks,7,4,28,Easter Weekend
T5222,4/20/2025,Sunday,weekend,Pasta,Groceries,13,8,104,Easter Weekend
T5223,4/20/2025,Sunday,weekend,Rice,Groceries,9,15,135,Easter Weekend
T5224,4/20/2025,Sunday,weekend,Milk,Dairy,13,3,39,Easter Weekend
T5225,4/20/2025,Sunday,weekend,Soft Drink,Beverages,12,4,48,Easter Weekend
T5226,4/20/2025,Sunday,weekend,Eggs,Dairy,4,5,20,Easter Weekend
T5227,4/20/2025,Sunday,weekend,Pasta,Groceries,15,8,120,Easter Weekend
T5228,4/20/2025,Sunday,weekend,Juice,Beverages,13,5,65,Easter Weekend
T5229,4/20/2025,Sunday,weekend,Cheese,Dairy,7,6,42,Easter Weekend
T5230,4/20/2025,Sunday,weekend,Flour,Groceries,10,5,50,Easter Weekend
T5231,4/20/2025,Sunday,weekend,Toothpaste,Personal Care,4,5,20,Easter Weekend
T5232,4/20/2025,Sunday,weekend,Biscuits,Snacks,15,3,45,Easter Weekend
T5233,4/20/2025,Sunday,weekend,Coffee,Beverages,3,10,30,Easter Weekend
T5234,4/20/2025,Sunday,weekend,Muffin,Bakery,6,4,24,Easter Weekend
T5235,4/20/2025,Sunday,weekend,Fish,Meat,1,18,18,Easter Weekend
T5236,4/20/2025,Sunday,weekend,Water Bottle,Beverages,6,2,12,Easter Weekend
T5237,4/20/2025,Sunday,weekend,Juice,Beverages,9,5,45,Easter Weekend
T5238,4/20/2025,Sunday,weekend,Soft Drink,Beverages,12,4,48,Easter Weekend
T5239,4/20/2025,Sunday,weekend,Popcorn,Snacks,12,4,48,Easter Weekend
T5240,4/20/2025,Sunday,weekend,Face Wash,Personal Care,4,9,36,Easter Weekend
T5241,4/20/2025,Sunday,weekend,Cooking Oil,Groceries,9,12,108,Easter Weekend
T5242,4/20/2025,Sunday,weekend,Cheese,Dairy,7,6,42,Easter Weekend
T5243,4/20/2025,Sunday,weekend,Toothpaste,Personal Care,12,5,60,Easter Weekend
T5244,4/20/2025,Sunday,weekend,Croissant,Bakery,10,3,30,Easter Weekend
T5245,4/20/2025,Sunday,weekend,Flour,Groceries,7,5,35,Easter Weekend
T5246,4/20/2025,Sunday,weekend,Flour,Groceries,13,5,65,Easter Weekend
T5247,4/20/2025,Sunday,weekend,Tissue Paper,Household,4,3,12,Easter Weekend
T5248,4/20/2025,Sunday,weekend,Tissue Paper,Household,7,3,21,Easter Weekend
T5249,4/20/2025,Sunday,weekend,Soft Drink,Beverages,7,4,28,Easter Weekend
T5250,4/20/2025,Sunday,weekend,Rice,Groceries,13,15,195,Easter Weekend
T5251,4/20/2025,Sunday,weekend,Popcorn,Snacks,3,4,12,Easter Weekend
T5252,4/20/2025,Sunday,weekend,Milk,Dairy,10,3,30,Easter Weekend
T5253,4/20/2025,Sunday,weekend,Pasta,Groceries,1,8,8,Easter Weekend
T5254,4/20/2025,Sunday,weekend,Pasta,Groceries,6,8,48,Easter Weekend
T5255,4/20/2025,Sunday,weekend,Chips,Snacks,3,4,12,Easter Weekend
T5256,4/20/2025,Sunday,weekend,Bread,Bakery,13,2,26,Easter Weekend
T5257,4/20/2025,Sunday,weekend,Soft Drink,Beverages,15,4,60,Easter Weekend
T5258,4/20/2025,Sunday,weekend,Tea,Beverages,7,7,49,Easter Weekend
T5259,4/20/2025,Sunday,weekend,Cheese,Dairy,10,6,60,Easter Weekend
T5260,4/20/2025,Sunday,weekend,Water Bottle,Beverages,13,2,26,Easter Weekend
T5261,4/20/2025,Sunday,weekend,Oranges,Fruits,1,4,4,Easter Weekend
T5262,4/20/2025,Sunday,weekend,Milk,Dairy,6,3,18,Easter Weekend
T5263,4/21/2025,Monday,weekday,Tissue Paper,Household,3,3,9,Regular Sales
T5264,4/21/2025,Monday,weekday,Cooking Oil,Groceries,8,12,96,Regular Sales
T5265,4/21/2025,Monday,weekday,Coffee,Beverages,10,10,100,Regular Sales
T5266,4/21/2025,Monday,weekday,Dish Wash,Household,9,5,45,Regular Sales
T5267,4/21/2025,Monday,weekday,Sugar,Groceries,5,6,30,Regular Sales
T5268,4/21/2025,Monday,weekday,Tea,Beverages,2,7,14,Regular Sales
T5269,4/21/2025,Monday,weekday,Juice,Beverages,7,5,35,Regular Sales
T5270,4/21/2025,Monday,weekday,Butter,Dairy,9,4,36,Regular Sales
T5271,4/21/2025,Monday,weekday,Biscuits,Snacks,6,3,18,Regular Sales
T5272,4/21/2025,Monday,weekday,Tea,Beverages,2,7,14,Regular Sales
T5273,4/21/2025,Monday,weekday,Chips,Snacks,6,4,24,Regular Sales
T5274,4/21/2025,Monday,weekday,Tissue Paper,Household,3,3,9,Regular Sales
T5275,4/21/2025,Monday,weekday,Juice,Beverages,6,5,30,Regular Sales
T5276,4/21/2025,Monday,weekday,Croissant,Bakery,6,3,18,Regular Sales
T5277,4/21/2025,Monday,weekday,Face Wash,Personal Care,4,9,36,Regular Sales
T5278,4/21/2025,Monday,weekday,Butter,Dairy,1,4,4,Regular Sales
T5279,4/21/2025,Monday,weekday,Pasta,Groceries,2,8,16,Regular Sales
T5280,4/21/2025,Monday,weekday,Apples,Fruits,2,4,8,Regular Sales
T5281,4/21/2025,Monday,weekday,Rice,Groceries,5,15,75,Regular Sales
T5282,4/21/2025,Monday,weekday,Popcorn,Snacks,6,4,24,Regular Sales
T5283,4/21/2025,Monday,weekday,Soap,Personal Care,9,4,36,Regular Sales
T5284,4/21/2025,Monday,weekday,Cheese,Dairy,2,6,12,Regular Sales
T5285,4/21/2025,Monday,weekday,Juice,Beverages,10,5,50,Regular Sales
T5286,4/21/2025,Monday,weekday,Chicken,Meat,6,14,84,Regular Sales
T5287,4/21/2025,Monday,weekday,Cooking Oil,Groceries,10,12,120,Regular Sales
T5288,4/21/2025,Monday,weekday,Cheese,Dairy,7,6,42,Regular Sales
T5289,4/21/2025,Monday,weekday,Soft Drink,Beverages,3,4,12,Regular Sales
T5290,4/21/2025,Monday,weekday,Water Bottle,Beverages,2,2,4,Regular Sales
T5291,4/21/2025,Monday,weekday,Detergent,Household,4,10,40,Regular Sales
T5292,4/21/2025,Monday,weekday,Face Wash,Personal Care,7,9,63,Regular Sales
T5293,4/21/2025,Monday,weekday,Bread,Bakery,5,2,10,Regular Sales
T5294,4/21/2025,Monday,weekday,Croissant,Bakery,9,3,27,Regular Sales
T5295,4/21/2025,Monday,weekday,Yogurt,Dairy,9,3,27,Regular Sales
T5296,4/21/2025,Monday,weekday,Tissue Paper,Household,3,3,9,Regular Sales
T5297,4/22/2025,Tuesday,weekday,Croissant,Bakery,5,3,15,Regular Sales
T5298,4/22/2025,Tuesday,weekday,Soap,Personal Care,8,4,32,Regular Sales
T5299,4/22/2025,Tuesday,weekday,Water Bottle,Beverages,3,2,6,Regular Sales
T5300,4/22/2025,Tuesday,weekday,Tea,Beverages,5,7,35,Regular Sales
T5301,4/22/2025,Tuesday,weekday,Bread,Bakery,9,2,18,Regular Sales
T5302,4/22/2025,Tuesday,weekday,Croissant,Bakery,10,3,30,Regular Sales
T5303,4/22/2025,Tuesday,weekday,Chicken,Meat,4,14,56,Regular Sales
T5304,4/22/2025,Tuesday,weekday,Water Bottle,Beverages,10,2,20,Regular Sales
T5305,4/22/2025,Tuesday,weekday,Soap,Personal Care,3,4,12,Regular Sales
T5306,4/22/2025,Tuesday,weekday,Chips,Snacks,7,4,28,Regular Sales
T5307,4/22/2025,Tuesday,weekday,Popcorn,Snacks,10,4,40,Regular Sales
T5308,4/22/2025,Tuesday,weekday,Oranges,Fruits,7,4,28,Regular Sales
T5309,4/22/2025,Tuesday,weekday,Fish,Meat,5,18,90,Regular Sales
T5310,4/22/2025,Tuesday,weekday,Bananas,Fruits,8,2,16,Regular Sales
T5311,4/22/2025,Tuesday,weekday,Cooking Oil,Groceries,7,12,84,Regular Sales
T5312,4/22/2025,Tuesday,weekday,Sugar,Groceries,10,6,60,Regular Sales
T5313,4/22/2025,Tuesday,weekday,Soft Drink,Beverages,6,4,24,Regular Sales
T5314,4/22/2025,Tuesday,weekday,Yogurt,Dairy,9,3,27,Regular Sales
T5315,4/22/2025,Tuesday,weekday,Coffee,Beverages,6,10,60,Regular Sales
T5316,4/22/2025,Tuesday,weekday,Sugar,Groceries,7,6,42,Regular Sales
T5317,4/22/2025,Tuesday,weekday,Detergent,Household,4,10,40,Regular Sales
T5318,4/22/2025,Tuesday,weekday,Face Wash,Personal Care,9,9,81,Regular Sales
T5319,4/22/2025,Tuesday,weekday,Toothpaste,Personal Care,4,5,20,Regular Sales
T5320,4/22/2025,Tuesday,weekday,Sugar,Groceries,10,6,60,Regular Sales
T5321,4/22/2025,Tuesday,weekday,Shampoo,Personal Care,7,8,56,Regular Sales
T5322,4/22/2025,Tuesday,weekday,Muffin,Bakery,5,4,20,Regular Sales
T5323,4/22/2025,Tuesday,weekday,Chicken,Meat,6,14,84,Regular Sales
T5324,4/22/2025,Tuesday,weekday,Chocolate,Snacks,10,5,50,Regular Sales
T5325,4/22/2025,Tuesday,weekday,Bananas,Fruits,6,2,12,Regular Sales
T5326,4/22/2025,Tuesday,weekday,Juice,Beverages,9,5,45,Regular Sales
T5327,4/22/2025,Tuesday,weekday,Fish,Meat,9,18,162,Regular Sales
T5328,4/22/2025,Tuesday,weekday,Tea,Beverages,6,7,42,Regular Sales
T5329,4/23/2025,Wednesday,weekday,Cheese,Dairy,5,6,30,Regular Sales
T5330,4/23/2025,Wednesday,weekday,Bread,Bakery,7,2,14,Regular Sales
T5331,4/23/2025,Wednesday,weekday,Cheese,Dairy,4,6,24,Regular Sales
T5332,4/23/2025,Wednesday,weekday,Cheese,Dairy,2,6,12,Regular Sales
T5333,4/23/2025,Wednesday,weekday,Popcorn,Snacks,7,4,28,Regular Sales
T5334,4/23/2025,Wednesday,weekday,Soft Drink,Beverages,3,4,12,Regular Sales
T5335,4/23/2025,Wednesday,weekday,Cheese,Dairy,1,6,6,Regular Sales
T5336,4/23/2025,Wednesday,weekday,Shampoo,Personal Care,1,8,8,Regular Sales
T5337,4/23/2025,Wednesday,weekday,Chocolate,Snacks,10,5,50,Regular Sales
T5338,4/23/2025,Wednesday,weekday,Biscuits,Snacks,10,3,30,Regular Sales
T5339,4/23/2025,Wednesday,weekday,Rice,Groceries,8,15,120,Regular Sales
T5340,4/23/2025,Wednesday,weekday,Sugar,Groceries,1,6,6,Regular Sales
T5341,4/23/2025,Wednesday,weekday,Biscuits,Snacks,8,3,24,Regular Sales
T5342,4/23/2025,Wednesday,weekday,Shampoo,Personal Care,9,8,72,Regular Sales
T5343,4/23/2025,Wednesday,weekday,Yogurt,Dairy,1,3,3,Regular Sales
T5344,4/23/2025,Wednesday,weekday,Bananas,Fruits,5,2,10,Regular Sales
T5345,4/23/2025,Wednesday,weekday,Chocolate,Snacks,3,5,15,Regular Sales
T5346,4/23/2025,Wednesday,weekday,Butter,Dairy,8,4,32,Regular Sales
T5347,4/23/2025,Wednesday,weekday,Cooking Oil,Groceries,7,12,84,Regular Sales
T5348,4/23/2025,Wednesday,weekday,Flour,Groceries,9,5,45,Regular Sales
T5349,4/23/2025,Wednesday,weekday,Chocolate,Snacks,6,5,30,Regular Sales
T5350,4/23/2025,Wednesday,weekday,Apples,Fruits,8,4,32,Regular Sales
T5351,4/23/2025,Wednesday,weekday,Flour,Groceries,4,5,20,Regular Sales
T5352,4/23/2025,Wednesday,weekday,Butter,Dairy,2,4,8,Regular Sales
T5353,4/23/2025,Wednesday,weekday,Chicken,Meat,6,14,84,Regular Sales
T5354,4/23/2025,Wednesday,weekday,Tea,Beverages,3,7,21,Regular Sales
T5355,4/23/2025,Wednesday,weekday,Face Wash,Personal Care,6,9,54,Regular Sales
T5356,4/23/2025,Wednesday,weekday,Cooking Oil,Groceries,2,12,24,Regular Sales
T5357,4/23/2025,Wednesday,weekday,Rice,Groceries,2,15,30,Regular Sales
T5358,4/23/2025,Wednesday,weekday,Muffin,Bakery,5,4,20,Regular Sales
T5359,4/23/2025,Wednesday,weekday,Tissue Paper,Household,3,3,9,Regular Sales
T5360,4/23/2025,Wednesday,weekday,Pasta,Groceries,8,8,64,Regular Sales
T5361,4/23/2025,Wednesday,weekday,Flour,Groceries,2,5,10,Regular Sales
T5362,4/23/2025,Wednesday,weekday,Tissue Paper,Household,5,3,15,Regular Sales
T5363,4/23/2025,Wednesday,weekday,Dish Wash,Household,8,5,40,Regular Sales
T5364,4/23/2025,Wednesday,weekday,Yogurt,Dairy,8,3,24,Regular Sales
T5365,4/23/2025,Wednesday,weekday,Soft Drink,Beverages,7,4,28,Regular Sales
T5366,4/23/2025,Wednesday,weekday,Fish,Meat,1,18,18,Regular Sales
T5367,4/23/2025,Wednesday,weekday,Face Wash,Personal Care,5,9,45,Regular Sales
T5368,4/23/2025,Wednesday,weekday,Tea,Beverages,6,7,42,Regular Sales
T5369,4/23/2025,Wednesday,weekday,Apples,Fruits,7,4,28,Regular Sales
T5370,4/23/2025,Wednesday,weekday,Popcorn,Snacks,10,4,40,Regular Sales
T5371,4/24/2025,Thursday,weekday,Tea,Beverages,9,7,63,Regular Sales
T5372,4/24/2025,Thursday,weekday,Eggs,Dairy,9,5,45,Regular Sales
T5373,4/24/2025,Thursday,weekday,Coffee,Beverages,10,10,100,Regular Sales
T5374,4/24/2025,Thursday,weekday,Face Wash,Personal Care,1,9,9,Regular Sales
T5375,4/24/2025,Thursday,weekday,Water Bottle,Beverages,10,2,20,Regular Sales
T5376,4/24/2025,Thursday,weekday,Face Wash,Personal Care,3,9,27,Regular Sales
T5377,4/24/2025,Thursday,weekday,Bananas,Fruits,10,2,20,Regular Sales
T5378,4/24/2025,Thursday,weekday,Bread,Bakery,8,2,16,Regular Sales
T5379,4/24/2025,Thursday,weekday,Milk,Dairy,6,3,18,Regular Sales
T5380,4/24/2025,Thursday,weekday,Apples,Fruits,6,4,24,Regular Sales
T5381,4/24/2025,Thursday,weekday,Sugar,Groceries,8,6,48,Regular Sales
T5382,4/24/2025,Thursday,weekday,Detergent,Household,3,10,30,Regular Sales
T5383,4/24/2025,Thursday,weekday,Chips,Snacks,2,4,8,Regular Sales
T5384,4/24/2025,Thursday,weekday,Juice,Beverages,8,5,40,Regular Sales
T5385,4/24/2025,Thursday,weekday,Pasta,Groceries,8,8,64,Regular Sales
T5386,4/24/2025,Thursday,weekday,Cooking Oil,Groceries,7,12,84,Regular Sales
T5387,4/24/2025,Thursday,weekday,Croissant,Bakery,4,3,12,Regular Sales
T5388,4/24/2025,Thursday,weekday,Tissue Paper,Household,7,3,21,Regular Sales
T5389,4/24/2025,Thursday,weekday,Apples,Fruits,9,4,36,Regular Sales
T5390,4/24/2025,Thursday,weekday,Chicken,Meat,5,14,70,Regular Sales
T5391,4/24/2025,Thursday,weekday,Bread,Bakery,7,2,14,Regular Sales
T5392,4/24/2025,Thursday,weekday,Oranges,Fruits,1,4,4,Regular Sales
T5393,4/24/2025,Thursday,weekday,Coffee,Beverages,1,10,10,Regular Sales
T5394,4/24/2025,Thursday,weekday,Milk,Dairy,3,3,9,Regular Sales
T5395,4/24/2025,Thursday,weekday,Bananas,Fruits,1,2,2,Regular Sales
T5396,4/24/2025,Thursday,weekday,Detergent,Household,3,10,30,Regular Sales
T5397,4/24/2025,Thursday,weekday,Flour,Groceries,9,5,45,Regular Sales
T5398,4/24/2025,Thursday,weekday,Dish Wash,Household,8,5,40,Regular Sales
T5399,4/24/2025,Thursday,weekday,Oranges,Fruits,4,4,16,Regular Sales
T5400,4/24/2025,Thursday,weekday,Cooking Oil,Groceries,8,12,96,Regular Sales
T5401,4/24/2025,Thursday,weekday,Croissant,Bakery,5,3,15,Regular Sales
T5402,4/24/2025,Thursday,weekday,Toothpaste,Personal Care,8,5,40,Regular Sales
T5403,4/24/2025,Thursday,weekday,Yogurt,Dairy,1,3,3,Regular Sales
T5404,4/24/2025,Thursday,weekday,Butter,Dairy,9,4,36,Regular Sales
T5405,4/24/2025,Thursday,weekday,Croissant,Bakery,6,3,18,Regular Sales
T5406,4/24/2025,Thursday,weekday,Water Bottle,Beverages,4,2,8,Regular Sales
T5407,4/24/2025,Thursday,weekday,Yogurt,Dairy,5,3,15,Regular Sales
T5408,4/24/2025,Thursday,weekday,Chicken,Meat,3,14,42,Regular Sales
T5409,4/24/2025,Thursday,weekday,Detergent,Household,9,10,90,Regular Sales
T5410,4/24/2025,Thursday,weekday,Cheese,Dairy,2,6,12,Regular Sales
T5411,4/25/2025,Friday,weekend,Butter,Dairy,7,4,28,Regular Sales
T5412,4/25/2025,Friday,weekend,Fish,Meat,1,18,18,Regular Sales
T5413,4/25/2025,Friday,weekend,Muffin,Bakery,6,4,24,Regular Sales
T5414,4/25/2025,Friday,weekend,Oranges,Fruits,9,4,36,Regular Sales
T5415,4/25/2025,Friday,weekend,Popcorn,Snacks,12,4,48,Regular Sales
T5416,4/25/2025,Friday,weekend,Dish Wash,Household,12,5,60,Regular Sales
T5417,4/25/2025,Friday,weekend,Biscuits,Snacks,7,3,21,Regular Sales
T5418,4/25/2025,Friday,weekend,Shampoo,Personal Care,4,8,32,Regular Sales
T5419,4/25/2025,Friday,weekend,Pasta,Groceries,10,8,80,Regular Sales
T5420,4/25/2025,Friday,weekend,Butter,Dairy,10,4,40,Regular Sales
T5421,4/25/2025,Friday,weekend,Dish Wash,Household,3,5,15,Regular Sales
T5422,4/25/2025,Friday,weekend,Chips,Snacks,10,4,40,Regular Sales
T5423,4/25/2025,Friday,weekend,Muffin,Bakery,1,4,4,Regular Sales
T5424,4/25/2025,Friday,weekend,Biscuits,Snacks,3,3,9,Regular Sales
T5425,4/25/2025,Friday,weekend,Milk,Dairy,12,3,36,Regular Sales
T5426,4/25/2025,Friday,weekend,Croissant,Bakery,4,3,12,Regular Sales
T5427,4/25/2025,Friday,weekend,Bananas,Fruits,6,2,12,Regular Sales
T5428,4/25/2025,Friday,weekend,Chicken,Meat,7,14,98,Regular Sales
T5429,4/25/2025,Friday,weekend,Biscuits,Snacks,13,3,39,Regular Sales
T5430,4/25/2025,Friday,weekend,Biscuits,Snacks,10,3,30,Regular Sales
T5431,4/25/2025,Friday,weekend,Popcorn,Snacks,7,4,28,Regular Sales
T5432,4/25/2025,Friday,weekend,Bananas,Fruits,4,2,8,Regular Sales
T5433,4/25/2025,Friday,weekend,Flour,Groceries,4,5,20,Regular Sales
T5434,4/25/2025,Friday,weekend,Tea,Beverages,15,7,105,Regular Sales
T5435,4/25/2025,Friday,weekend,Yogurt,Dairy,6,3,18,Regular Sales
T5436,4/25/2025,Friday,weekend,Muffin,Bakery,4,4,16,Regular Sales
T5437,4/25/2025,Friday,weekend,Popcorn,Snacks,6,4,24,Regular Sales
T5438,4/25/2025,Friday,weekend,Water Bottle,Beverages,12,2,24,Regular Sales
T5439,4/25/2025,Friday,weekend,Cheese,Dairy,3,6,18,Regular Sales
T5440,4/25/2025,Friday,weekend,Popcorn,Snacks,13,4,52,Regular Sales
T5441,4/25/2025,Friday,weekend,Bananas,Fruits,13,2,26,Regular Sales
T5442,4/25/2025,Friday,weekend,Bananas,Fruits,13,2,26,Regular Sales
T5443,4/25/2025,Friday,weekend,Soft Drink,Beverages,7,4,28,Regular Sales
T5444,4/25/2025,Friday,weekend,Oranges,Fruits,9,4,36,Regular Sales
T5445,4/25/2025,Friday,weekend,Shampoo,Personal Care,3,8,24,Regular Sales
T5446,4/25/2025,Friday,weekend,Pasta,Groceries,1,8,8,Regular Sales
T5447,4/25/2025,Friday,weekend,Bananas,Fruits,15,2,30,Regular Sales
T5448,4/25/2025,Friday,weekend,Eggs,Dairy,4,5,20,Regular Sales
T5449,4/25/2025,Friday,weekend,Tissue Paper,Household,6,3,18,Regular Sales
T5450,4/25/2025,Friday,weekend,Dish Wash,Household,12,5,60,Regular Sales
T5451,4/25/2025,Friday,weekend,Sugar,Groceries,7,6,42,Regular Sales
T5452,4/25/2025,Friday,weekend,Bread,Bakery,4,2,8,Regular Sales
T5453,4/25/2025,Friday,weekend,Chips,Snacks,1,4,4,Regular Sales
